f1_score,roc_auc,auprc
0.6060606060606061,0.9440677966101696,0.6856168831168831
0.625,0.9813559322033899,0.8340262515262514
0.7407407407407407,0.9915254237288136,0.9430122655122654
0.5405405405405406,0.9610169491525424,0.749512987012987
0.6666666666666666,0.9576271186440679,0.7804220779220779
0.5405405405405406,0.983050847457627,0.8979292929292929
0.5263157894736842,0.9932203389830508,0.9651515151515152
0.6060606060606061,0.952542372881356,0.6736272061272062
0.5882352941176471,0.9983050847457627,0.9909090909090909
0.6060606060606061,0.964406779661017,0.8142957042957042
0.5405405405405406,0.9898305084745763,0.9263455988455987
0.7692307692307693,0.9762711864406779,0.8734371184371184
0.6451612903225806,0.9593220338983051,0.8108241758241758
0.625,0.9864406779661017,0.8813455988455987
0.6666666666666666,0.9915254237288136,0.9430122655122654
0.5882352941176471,0.9559322033898305,0.7715075120957473
0.43478260869565216,0.9186440677966101,0.5776665929529706
0.7407407407407407,0.9355932203389831,0.6559068627450979
0.6060606060606061,0.9728813559322034,0.741024531024531
0.5882352941176471,0.9677966101694915,0.7675396825396825
0.6896551724137931,1.0,0.9999999999999999
0.625,0.9813559322033898,0.8967388167388167
0.7142857142857143,0.9508474576271186,0.6742957042957042
0.5263157894736842,0.923728813559322,0.5567618411000764
0.625,0.971186440677966,0.85005328005328
0.6451612903225806,1.0,0.9999999999999999
0.5714285714285714,0.9,0.58083736524913
0.5263157894736842,0.9728813559322034,0.7897008547008546
0.6060606060606061,0.964406779661017,0.7164024864024864
0.625,0.983050847457627,0.8979292929292929
0.5555555555555556,0.9508474576271188,0.6683241758241759
0.45454545454545453,0.9440677966101696,0.6054761904761905
0.625,1.0,0.9999999999999999
0.6060606060606061,0.9288135593220339,0.5962396375554271
0.6451612903225806,0.9932203389830508,0.9572979797979798
0.6666666666666666,0.9440677966101695,0.6447072290454644
0.72,0.947457627118644,0.6522217978100331
0.5555555555555556,0.9661016949152543,0.8049999999999999
0.625,0.9813559322033898,0.8939213564213563
0.6896551724137931,0.9745762711864407,0.7572333222333223
0.7692307692307693,0.9745762711864406,0.7529292929292929
0.5263157894736842,0.9983050847457627,0.9909090909090909
0.6060606060606061,1.0,0.9999999999999999
0.6060606060606061,0.9389830508474577,0.6317982017982018
0.5882352941176471,0.9847457627118644,0.8480122655122654
0.43478260869565216,0.9915254237288136,0.9430122655122654
0.5405405405405406,0.8830508474576272,0.4600933279490286
0.6896551724137931,0.9559322033898305,0.692087912087912
0.5555555555555556,0.8983050847457628,0.48293126400677894
0.625,0.9983050847457627,0.9909090909090909
0.5714285714285714,0.9779661016949153,0.8812626262626262
0.5,0.9559322033898305,0.7894096099978452
0.5882352941176471,0.9745762711864407,0.8028646353646353
0.6451612903225806,0.9406779661016949,0.6387694168576521
0.56,0.9118644067796611,0.6337136547662863
0.6451612903225806,0.9983050847457627,0.9909090909090909
0.7692307692307693,0.9983050847457627,0.9909090909090909
0.7142857142857143,0.9915254237288136,0.9430122655122654
0.5517241379310345,0.9203389830508475,0.5607359307359308
0.5263157894736842,0.9898305084745763,0.9263455988455987
0.6451612903225806,0.9288135593220339,0.5710475553857908
0.5714285714285714,0.8847457627118644,0.4641310160427808
0.6060606060606061,0.9796610169491525,0.8847008547008547
0.5161290322580645,0.888135593220339,0.47365513035993584
0.625,0.9084745762711864,0.6469179075138827
0.48484848484848486,0.8440677966101695,0.37927128427128426
0.6451612903225806,0.9796610169491525,0.8980006105006104
0.47619047619047616,0.8491525423728814,0.41517318543917003
0.8333333333333334,0.9711864406779661,0.7397008547008547
