Run;f1_score;roc_auc;auprc
364;0,512820513;0,977966102;0,880364635
365;0,5;0,993220339;0,962222222
366;0,588235294;0,974576271;0,861317016
367;0,5;0,833898305;0,391063348
368;0,689655172;0,959322034;0,752326007
369;0,588235294;0,983050847;0,905137363
370;0,5;1;1
371;0,625;0,983050847;0,840436508
372;0,5;0,986440678;0,918365801
373;0,666666667;0,952542373;0,721309524
374;0,470588235;0,818644068;0,372977053
375;0,476190476;0,96779661;0,84034632
376;0,769230769;0,974576271;0,760137363
377;0,486486486;0,861016949;0,436420027
378;0,714285714;0,993220339;0,965151515
379;0,540540541;0,971186441;0,744920635
380;0,625;0,977966102;0,816955544
381;0,620689655;0,933898305;0,58907754
382;0,689655172;0,950847458;0,6820338
383;0,869565217;0,984745763;0,848012266
384;0,666666667;0,988135593;0,929026252
385;0,571428571;0,927118644;0,633310807
386;0,555555556;0,981355932;0,891519037
387;0,689655172;0,983050847;0,840436508
388;0,571428571;0,994915254;0,96979798
389;0,689655172;0,938983051;0,752177033
390;0,588235294;0,893220339;0,464745401
391;0,545454545;0,884745763;0,44364899
392;0,625;0,950847458;0,669341492
393;0,606060606;0,969491525;0,742608225
394;0,625;0,991525424;0,943012266
395;0,625;0,942372881;0,6946608
396;0,555555556;0,944067797;0,633760259
397;0,580645161;0,901694915;0,597223592
398;0,476190476;0,979661017;0,87485237
399;0,5;0,989830508;0,951923077
400;0,666666667;0,959322034;0,814906205
401;0,689655172;0,942372881;0,697407445
402;0,555555556;0,922033898;0,554785166
403;0,689655172;0,945762712;0,677398152
404;0,555555556;0,979661017;0,78225469
405;0,689655172;0,940677966;0,637591853
406;0,555555556;0,957627119;0,79912656
407;0,714285714;0,983050847;0,902233322
408;0,606060606;1;1
409;0,526315789;0,974576271;0,876893939
410;0,769230769;0,952542373;0,679057609
411;0,666666667;0,971186441;0,866666667
412;0,476190476;0,974576271;0,861317016
413;0,666666667;0,998305085;0,990909091
414;0,64516129;0,920338983;0,588122579
415;0,625;0,961016949;0,748397436
416;0,714285714;0,996610169;0,980909091
417;0,5;0,93559322;0,664845938
418;0,512820513;0,971186441;0,85005328
419;0,571428571;0,933898305;0,537708403
420;0,606060606;0,940677966;0,5871337
421;0,625;0,962711864;0,748992674
422;0,740740741;0,988135593;0,92725469
423;0,5625;0,93559322;0,756322872
424;0,571428571;0,961016949;0,817088745
425;0,606060606;0,930508475;0,562036566
426;0,625;0,981355932;0,891519037
427;0,5;0,933898305;0,667953297
428;0,555555556;0,96779661;0,739166667
429;0,606060606;0,937288136;0,636940413
430;0,588235294;0,966101695;0,679357864
431;0,434782609;0,986440678;0,910588023
432;0,588235294;0,928813559;0,563115079
433;0,606060606;1;1
434;0,425531915;0,893220339;0,548919691
435;0,476190476;0,983050847;0,865588023
436;0,512820513;0,923728814;0,529044567
437;0,8;0,996610169;0,980909091
438;0,64516129;0,938983051;0,598767943
439;0,555555556;0,945762712;0,653695324
440;0,512820513;0,918644068;0,58497549
441;0,64516129;0,938983051;0,573953824
442;0,571428571;0,93559322;0,611580914
443;0,666666667;0,940677966;0,688972923
444;0,571428571;0,96779661;0,735992063
445;0,714285714;0,991525424;0,943012266
446;0,689655172;0,952542373;0,645724276
447;0,769230769;0,988135593;0,92725469
448;0,571428571;0,918644068;0,554538795
449;0,714285714;0,974576271;0,861317016
450;0,64516129;0,981355932;0,897864635
451;0,592592593;0,93559322;0,681798246
452;0,740740741;0,96779661;0,802251082
453;0,625;0,972881356;0,852434232
454;0,588235294;0,988135593;0,929026252
455;0,714285714;0,957627119;0,727380952
456;0,470588235;0,871186441;0,450872935
457;0,769230769;0,991525424;0,949722222
458;0,588235294;0,986440678;0,923531746
459;0,740740741;0,945762712;0,778406863
460;0,571428571;0,937288136;0,632952603
461;0,689655172;0,991525424;0,943012266
462;0,689655172;0,961016949;0,715266955
463;0,666666667;0,974576271;0,796519037
464;0,540540541;0,984745763;0,911955544
465;0,64516129;0,991525424;0,943012266
466;0,666666667;0,949152542;0,632261905
467;0,689655172;0,979661017;0,888142413
468;0,571428571;0,991525424;0,943012266
469;0,5;0,913559322;0,602442514
470;0,588235294;0,947457627;0,617867133
471;0,555555556;0,927118644;0,606221235
472;0,571428571;0,989830508;0,935436508
473;0,833333333;0,96779661;0,766317016
