split;f1_score;roc_auc;auprc
427;0.8;0.9542372881355933;0.7539466089466089
428;0.7;0.9677966101694916;0.8420526695526696
429;0.8;0.9677966101694915;0.7902124183006536
430;0.7;0.9491525423728814;0.7082783882783882
431;0.6;0.9423728813559322;0.6554445502897516
432;1.0;1.0;0.9999999999999999
433;0.7;0.9576271186440678;0.7977398040555934
434;0.7;0.9559322033898305;0.7272619047619047
435;0.7;0.9593220338983051;0.7567748917748918
436;0.8;0.9813559322033899;0.8855666555666556
437;0.7;0.9694915254237289;0.8540612165612165
438;0.8;0.9745762711864407;0.8066991341991341
439;0.8;0.9915254237288136;0.9540404040404039
440;0.7;0.9508474576271186;0.7209649122807017
441;0.7;0.9610169491525424;0.7383866133866133
442;0.7;0.9661016949152542;0.7693389943389942
443;0.8;0.9677966101694916;0.7802228327228327
444;0.7;0.964406779661017;0.8183974358974359
445;0.8;0.9745762711864407;0.8837698412698413
446;0.8;0.9711864406779662;0.8417063492063491
447;0.8;0.9779661016949153;0.8190262515262514
448;0.6;0.9457627118644069;0.6533982683982684
449;0.7;0.9440677966101695;0.6797285995738007
450;0.6;0.9423728813559321;0.6265179265179265
451;0.6;0.9423728813559322;0.6756376904828917
452;0.4;0.8966101694915255;0.45381197749618796
453;0.5;0.9118644067796611;0.49378232878232886
454;0.7;0.9559322033898305;0.6915508021390374
455;0.6;0.9491525423728814;0.6969696969696969
456;0.7;0.9389830508474576;0.6886687873529979
457;0.5;0.9254237288135594;0.5231077256077257
458;0.8;0.9694915254237287;0.7657864357864357
459;0.7;0.9559322033898305;0.7030248917748918
460;0.9;0.9932203389830508;0.9622222222222222
461;0.7;0.9525423728813559;0.739014313859515
462;0.9;0.9983050847457627;0.9909090909090909
463;0.8;0.9881355932203391;0.9351301476301476
464;0.8;0.9677966101694915;0.8516013071895424
465;0.6;0.9372881355932203;0.5852032607914961
466;0.8;0.9779661016949153;0.8813339438339437
467;0.8;0.964406779661017;0.7716013071895425
468;0.8;0.9694915254237289;0.8793055555555555
469;0.7;0.9220338983050848;0.6178138528138528
470;0.6;0.9338983050847458;0.5907484182484183
471;0.6;0.9423728813559322;0.6482051282051281
472;0.7;0.9711864406779661;0.7824281274281274
473;0.8;0.9745762711864406;0.8988235294117647
474;0.7;0.9593220338983051;0.7562928656311009
475;0.7;0.9610169491525424;0.8602272727272727
476;0.8;0.9830508474576272;0.9216666666666665
477;0.7;0.9559322033898305;0.7313632119514472
478;1.0;1.0;0.9999999999999999
479;0.7;0.9593220338983052;0.731060606060606
480;0.7;0.9627118644067797;0.79255328005328
481;0.8;0.9813559322033899;0.8773595848595848
482;0.8;0.9830508474576272;0.9317307692307691
483;0.8;0.9796610169491525;0.8258444333444334
484;0.8;0.9711864406779661;0.7891514041514041
485;0.8;0.9796610169491525;0.8697943722943722
486;0.8;0.9813559322033898;0.8897943722943722
487;0.6;0.9457627118644067;0.7087533738191633
488;0.8;0.9813559322033898;0.8918650793650792
489;0.8;0.9796610169491525;0.8984371184371184
490;0.7;0.9423728813559322;0.6615384615384615
491;0.8;0.9728813559322035;0.8025324675324674
492;0.6;0.9338983050847457;0.5925683088840984
493;0.7;0.9559322033898305;0.7413617376775271
494;0.8;0.9745762711864406;0.8812685843568197
495;0.8;0.9694915254237289;0.89
496;0.8;0.9661016949152543;0.7752777777777777
497;0.7;0.9677966101694916;0.8266558441558441
498;0.5;0.9050847457627118;0.5150668337510443
499;0.8;0.9796610169491525;0.9169431875314228
500;0.8;0.9830508474576272;0.9180555555555555
