run,f1_score,roc_auc,auprc
265,0.0,0.13389830508474576,0.09108408869576615
266,0.0,0.13559322033898305,0.09184399846597649
267,0.0,0.11016949152542373,0.08981492780185042
268,0.0,0.12033898305084745,0.09025669999422789
269,0.0,0.2983050847457627,0.10798808393651446
270,0.0,0.16779661016949152,0.09414343089681504
271,0.0,0.14576271186440676,0.09266686822516707
272,0.0,0.12881355932203387,0.09047523349813172
273,0.0,0.19661016949152543,0.09629033058860009
274,0.0,0.17966101694915254,0.09445610330114905
275,0.0,0.13898305084745763,0.09142338696484884
276,0.0,0.1491525423728814,0.09304046292788123
277,0.0,0.1474576271186441,0.09303363428500018
278,0.0,0.24067796610169492,0.10292260093482085
279,0.0,0.13559322033898302,0.09101156384130579
280,0.0,0.18305084745762715,0.09514871964230068
281,0.0,0.29322033898305083,0.10814988787198777
282,0.0,0.1610169491525424,0.09311938742154388
283,0.0,0.19661016949152543,0.09649020754400506
284,0.0,0.16440677966101697,0.09425662952489654
285,0.0,0.14237288135593218,0.09213092262208916
286,0.0,0.1610169491525424,0.09309800708865543
287,0.0,0.1,0.08807214049267928
288,0.0,0.18983050847457628,0.0953650078813906
289,0.0,0.1915254237288136,0.09624538136464572
290,0.0,0.3271186440677966,0.1121952291136386
291,0.0,0.19999999999999998,0.0985138951183697
292,0.0,0.11016949152542373,0.08995359599847619
293,0.0,0.19322033898305083,0.09737386637886819
294,0.0,0.1694915254237288,0.09358629611966776
295,0.0,0.11525423728813561,0.08935871605277422
296,0.0,0.12033898305084745,0.09173481829436297
297,0.0,0.2033898305084746,0.09776811817096609
298,0.0,0.13559322033898305,0.09150797279256878
299,0.0,0.13389830508474573,0.0911710253405141
300,0.0,0.10338983050847456,0.08971774737067259
301,0.0,0.16949152542372883,0.09381540219032737
302,0.0,0.16779661016949154,0.09316868021762696
303,0.0,0.1983050847457627,0.0963440075081583
304,0.0,0.19830508474576272,0.09707656238718788
305,0.0,0.19152542372881357,0.09537904921466206
306,0.0,0.111864406779661,0.08950236581188645
307,0.0,0.2864406779661017,0.11219403661442559
308,0.0,0.0847457627118644,0.08877094867556419
309,0.0,0.15084745762711865,0.09243428444847307
310,0.0,0.17627118644067796,0.09443856783433181
311,0.0,0.17288135593220336,0.09414863859743589
312,0.0,0.1576271186440678,0.093175582508221
313,0.0,0.16101694915254233,0.09315389731715848
314,0.0,0.2677966101694915,0.1042907541885714
315,0.0,0.11864406779661016,0.08989888037133689
316,0.0,0.18474576271186438,0.09539425574178068
317,0.0,0.21355932203389832,0.09784647031582275
318,0.0,0.1576271186440678,0.09347918040820453
319,0.0,0.16610169491525423,0.09367183045380129
320,0.0,0.1966101694915254,0.09667308651518565
321,0.0,0.10847457627118642,0.08884418697772437
322,0.0,0.26440677966101694,0.10403498081689279
323,0.0,0.17966101694915254,0.09473988864031938
324,0.0,0.15423728813559323,0.09314122858323001
